"","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9"
"17776",1.43163177653934e-07,1.26613920878806e-08,6.06718498880918e-06,2.01321649583734e-06,1.10529141181643e-07,2.42402212245751e-07,6.81163859584581e-06,1.18208936636872e-06,2.16914940612243e-06
"17776",1.43163177653933e-07,1.26613920878808e-08,6.06718498880916e-06,2.01321649583734e-06,1.10529141181644e-07,2.42402212245753e-07,6.81163859584579e-06,1.18208936636872e-06,2.16914940612242e-06
"17778",1.89590400240585e-05,3.67511345809576e-08,1.16222088727458e-09,6.31204383718106e-10,1.3969307815782e-12,7.21955461257958e-07,6.27013562183257e-08,2.69383417163497e-08,1.34760829298029e-07
"17778",1.89590400240586e-05,3.67511345809577e-08,1.16222088727459e-09,6.312043837181e-10,1.39693078157813e-12,7.21955461257962e-07,6.2701356218326e-08,2.69383417163496e-08,1.3476082929803e-07
"17781",1.73117866289475e-06,2.76028631855517e-07,5.38102017385559e-08,2.3160391411604e-08,5.80530553384226e-10,2.85703223943364e-07,1.50844614410599e-06,5.98443833345986e-09,2.74380164373021e-08
"17781",1.73117866289476e-06,2.76028631855517e-07,5.38102017385561e-08,2.31603914116041e-08,5.8053055338425e-10,2.85703223943365e-07,1.50844614410599e-06,5.98443833345984e-09,2.74380164373021e-08
"17783",3.17677129896733e-07,1.78651500979826e-08,7.11391718784723e-08,6.52322044161476e-08,8.26105591693438e-08,1.92798897898483e-08,5.88643586002594e-09,1.22889063999838e-07,1.15605070773424e-10
"17783",3.17677129896743e-07,1.78651500979831e-08,7.11391718784744e-08,6.52322044161494e-08,8.26105591693462e-08,1.92798897898488e-08,5.8864358600261e-09,1.22889063999842e-07,1.15605070773424e-10
"17784",2.29835613731437e-07,7.88346978982211e-07,1.94883588464902e-07,9.36669625568698e-08,5.00974598363251e-08,8.29668135665237e-09,1.68117652272763e-07,3.29589071981223e-09,4.29660718583289e-08
"17784",2.29835613731438e-07,7.88346978982216e-07,1.94883588464903e-07,9.36669625568706e-08,5.00974598363255e-08,8.29668135665248e-09,1.68117652272764e-07,3.29589071981224e-09,4.29660718583292e-08
"17802",9.65114133009248e-07,4.89300480363467e-05,1.59931120917262e-05,4.1297949052396e-05,1.43761378718621e-05,2.11840754859497e-05,1.16560418877189e-05,1.49802507914307e-06,2.98468746822624e-05
"17802",9.65114133009257e-07,4.89300480363467e-05,1.59931120917262e-05,4.12979490523961e-05,1.43761378718621e-05,2.11840754859497e-05,1.16560418877189e-05,1.49802507914307e-06,2.98468746822624e-05
"17803",5.17902384877304e-08,5.96576990384558e-09,4.87614482619099e-08,9.16489500337432e-08,7.36360887697547e-07,1.46783907518492e-07,3.78616661778474e-07,2.58084493252684e-06,1.31025179660619e-07
"17803",5.17902384877305e-08,5.96576990384564e-09,4.87614482619099e-08,9.1648950033743e-08,7.36360887697548e-07,1.46783907518492e-07,3.78616661778475e-07,2.58084493252684e-06,1.31025179660619e-07
"17806",7.45221782389753e-06,9.87899407226122e-06,4.56734405136126e-07,3.82310680097791e-06,2.00881930942776e-06,2.3920703012272e-06,4.08906858715414e-10,2.06267098681734e-06,2.62218547117031e-06
"17806",7.45221782389754e-06,9.87899407226122e-06,4.56734405136123e-07,3.82310680097791e-06,2.00881930942776e-06,2.39207030122719e-06,4.08906858715468e-10,2.06267098681734e-06,2.62218547117032e-06
"17808",0,0,0,0,0,0,0,0,0
"17808",0,0,0,0,0,0,0,0,0
"17809",1.48968615902888e-05,2.41389948482378e-06,1.27779799552647e-06,3.46926729932161e-06,6.69113787590466e-09,7.64996944619868e-06,2.44394729325196e-06,6.76236075779871e-05,6.07745110865219e-05
"17809",1.48968615902888e-05,2.41389948482378e-06,1.27779799552647e-06,3.46926729932161e-06,6.69113787590448e-09,7.64996944619867e-06,2.44394729325196e-06,6.76236075779871e-05,6.07745110865218e-05
"17815",2.07520772483325e-07,8.73121636747817e-07,3.63790122490359e-09,2.03737795002615e-07,7.37061831385837e-07,1.0021937177574e-08,1.40886443110689e-07,9.78408325032658e-10,1.04310210156523e-07
"17815",2.07520772483325e-07,8.73121636747816e-07,3.63790122490355e-09,2.03737795002615e-07,7.37061831385835e-07,1.0021937177574e-08,1.40886443110688e-07,9.78408325032663e-10,1.04310210156523e-07
"17829",2.41556176830371e-07,3.67017063334812e-08,2.2850391891877e-07,2.7644738675198e-08,4.28987609004876e-08,1.3419540854309e-07,5.56667969912408e-08,3.71658563036309e-07,9.20209440673911e-08
"17829",2.41556176830373e-07,3.67017063334815e-08,2.28503918918771e-07,2.76447386751981e-08,4.28987609004879e-08,1.34195408543091e-07,5.56667969912412e-08,3.71658563036311e-07,9.20209440673917e-08
"17835",0.00051860164594961,1.10596413572532e-05,3.24205081122415e-05,3.69440990982838e-06,3.10182919716578e-05,0.000210982892700545,1.15994775292685e-05,4.9397650280083e-05,7.09787968340762e-06
"17835",0.00051860164594961,1.10596413572532e-05,3.24205081122415e-05,3.69440990982838e-06,3.10182919716578e-05,0.000210982892700545,1.15994775292685e-05,4.9397650280083e-05,7.09787968340762e-06
"17847",8.25393577400345e-06,7.61758092594073e-07,3.44076818554031e-07,1.72566865913412e-07,4.52145438965938e-07,6.85579300165971e-08,1.43068689773926e-10,2.74538414612835e-08,1.15803555843022e-08
"17847",8.25393577400351e-06,7.61758092594079e-07,3.44076818554033e-07,1.72566865913413e-07,4.52145438965942e-07,6.85579300165975e-08,1.43068689773928e-10,2.74538414612837e-08,1.15803555843023e-08
"17853",1.53558478407573e-07,4.09235867020126e-09,2.47540431904404e-10,5.95916908256969e-08,4.88783018525757e-08,3.24981799490763e-08,1.00257850964609e-09,4.95110426140444e-08,1.55027601878903e-09
"17853",1.53558478407576e-07,4.09235867020138e-09,2.47540431904408e-10,5.95916908256982e-08,4.88783018525767e-08,3.24981799490771e-08,1.00257850964611e-09,4.95110426140455e-08,1.55027601878906e-09
"17854",2.86204585731865e-06,1.73178849828691e-08,8.07529946635531e-08,2.0420656714364e-07,1.49283369650083e-07,5.5126999706802e-07,6.84933843978202e-09,3.18857388038185e-07,2.91545440979407e-07
"17854",2.86204585731865e-06,1.73178849828692e-08,8.07529946635533e-08,2.0420656714364e-07,1.49283369650082e-07,5.51269997068019e-07,6.84933843978197e-09,3.18857388038183e-07,2.91545440979408e-07
"1786",1.29932612478506e-06,1.30964877211193e-05,1.27640393120195e-05,2.7512790572241e-05,1.72432054597635e-05,1.00310802259746e-05,4.40307718532378e-06,2.28673614387822e-06,5.70473215314038e-07
"1786",1.29932612478507e-06,1.30964877211194e-05,1.27640393120195e-05,2.7512790572241e-05,1.72432054597635e-05,1.00310802259746e-05,4.40307718532378e-06,2.28673614387822e-06,5.7047321531404e-07
"17860",2.57729402338148e-07,7.44510708392127e-07,1.76408312251264e-07,2.77065133519946e-06,8.37084590305132e-08,1.02173139252374e-07,2.18563474874664e-07,4.02800337217419e-07,4.50399799543818e-06
"17860",2.57729402338143e-07,7.44510708392128e-07,1.76408312251263e-07,2.77065133519945e-06,8.37084590305124e-08,1.02173139252374e-07,2.18563474874664e-07,4.02800337217421e-07,4.50399799543819e-06
"17876",1.3498914088225e-07,8.90669064584045e-06,2.28303613185193e-08,6.20363615861542e-06,1.23547378305811e-05,3.11431598291774e-05,0.000143506469018337,0.000149915344076682,1.28917725264241e-05
"17876",1.34989140882249e-07,8.90669064584046e-06,2.28303613185202e-08,6.20363615861541e-06,1.23547378305811e-05,3.11431598291775e-05,0.000143506469018337,0.000149915344076682,1.28917725264241e-05
"17893",2.5617223018719e-08,4.40073566380582e-10,2.39080931829832e-12,6.08159210289559e-08,8.93682126023947e-05,2.24925998946308e-05,1.21791809101709e-05,3.35515653822763e-05,1.08582620838244e-05
"17893",2.56172230187186e-08,4.40073566380488e-10,2.39080931830554e-12,6.08159210289558e-08,8.93682126023949e-05,2.24925998946308e-05,1.21791809101709e-05,3.35515653822763e-05,1.08582620838244e-05
"17898",3.10587824223821e-08,1.01837787197991e-06,6.98883213560467e-07,1.75536996691885e-06,5.47405799955858e-08,2.92511997215563e-08,2.89932532835567e-07,9.57984739773456e-07,6.39912322690008e-06
"17898",3.1058782422381e-08,1.01837787197991e-06,6.98883213560464e-07,1.75536996691885e-06,5.47405799955858e-08,2.9251199721556e-08,2.89932532835568e-07,9.57984739773456e-07,6.39912322690007e-06
"17902",8.72165395480665e-06,1.04273433107412e-05,3.72067684647166e-07,4.07804730745623e-05,8.15310017144019e-06,2.84822797289615e-06,5.14310472092358e-06,4.58710098392913e-06,2.28169735267281e-05
"17902",8.72165395480661e-06,1.04273433107412e-05,3.72067684647167e-07,4.07804730745623e-05,8.15310017144024e-06,2.84822797289618e-06,5.14310472092357e-06,4.58710098392916e-06,2.28169735267281e-05
"17911",3.51047615629629e-06,6.12341447443011e-07,3.29518937247043e-07,8.04355503873978e-10,1.81877438159372e-07,6.42052939726154e-11,8.13020272213621e-09,2.89083073514844e-07,2.96620562617031e-07
"17911",3.51047615629627e-06,6.12341447443009e-07,3.29518937247042e-07,8.04355503873967e-10,1.81877438159372e-07,6.42052939726118e-11,8.13020272213619e-09,2.89083073514843e-07,2.96620562617029e-07
"17914",1.0819160098235e-05,2.47960832688722e-07,2.32356825162367e-06,3.2830899421375e-06,0.000421432086956618,9.24302666545327e-05,6.9698087319914e-05,0.000169727561563812,7.16673697396951e-05
"17914",1.08191600982349e-05,2.47960832688724e-07,2.32356825162366e-06,3.28308994213749e-06,0.000421432086956618,9.24302666545326e-05,6.96980873199138e-05,0.000169727561563812,7.16673697396949e-05
"17925",3.67165332753339e-08,3.28268710839091e-07,6.74800081023329e-08,1.01862591694245e-07,1.3493305629655e-08,1.8400191752074e-07,1.68483750642757e-09,5.30526361181934e-07,4.58254157307609e-09
"17925",3.6716533275334e-08,3.28268710839092e-07,6.7480008102333e-08,1.01862591694245e-07,1.3493305629655e-08,1.84001917520741e-07,1.6848375064276e-09,5.30526361181935e-07,4.58254157307604e-09
"17928",7.34042468627938e-07,1.22460048044326e-06,5.38681283565655e-09,1.26346948132406e-07,7.40470554364162e-07,1.33220975997896e-11,7.11608149810991e-08,3.06994676704801e-07,3.05926645395332e-07
"17928",7.34042468627944e-07,1.22460048044327e-06,5.38681283565658e-09,1.26346948132406e-07,7.40470554364168e-07,1.33220975997915e-11,7.11608149810998e-08,3.06994676704804e-07,3.05926645395334e-07
"17936",6.80572284567428e-07,2.55922904131004e-05,7.11178308548381e-05,1.92473785951094e-06,1.16059492882932e-06,3.85221881019742e-06,2.89810003243218e-06,2.11151954210605e-06,8.65191297708881e-06
"17936",6.80572284567429e-07,2.55922904131004e-05,7.1117830854838e-05,1.92473785951094e-06,1.16059492882932e-06,3.85221881019743e-06,2.89810003243219e-06,2.11151954210606e-06,8.65191297708883e-06
"17947",2.15613289759722e-07,6.22975283852682e-10,9.49013647562506e-08,7.64502910129316e-08,3.24494399985495e-08,3.76382236943949e-11,2.30345931446916e-09,1.5826403465936e-09,3.3021572370297e-08
"17947",2.15613289759719e-07,6.22975283852667e-10,9.49013647562494e-08,7.64502910129307e-08,3.24494399985492e-08,3.76382236943956e-11,2.30345931446912e-09,1.58264034659358e-09,3.30215723702966e-08
"17963",9.15319885922985e-07,1.73828596799711e-07,8.35082168053065e-08,3.24421017809527e-08,9.38162451040906e-10,2.2536344601333e-09,1.93291401386454e-09,1.81399709059411e-07,8.76064186787731e-08
"17963",9.15319885922986e-07,1.73828596799711e-07,8.35082168053065e-08,3.24421017809528e-08,9.38162451040883e-10,2.25363446013329e-09,1.93291401386455e-09,1.81399709059411e-07,8.76064186787731e-08
"17966",1.97614750599604e-06,5.30468109154796e-06,9.13107697075484e-07,4.55453052518217e-06,6.94813965174716e-06,7.54419495036088e-05,6.11176149542018e-05,1.14336916139365e-06,3.53947239451011e-06
"17966",1.97614750599604e-06,5.30468109154796e-06,9.13107697075483e-07,4.55453052518218e-06,6.94813965174717e-06,7.54419495036088e-05,6.11176149542018e-05,1.14336916139365e-06,3.5394723945101e-06
"17986",4.76161096484211e-07,5.24159941104598e-08,3.47029679583952e-09,2.5482512370884e-08,2.16128639963808e-07,7.33851187061865e-11,2.97292507231765e-08,8.09052390330391e-10,4.22810955958237e-08
"17986",4.76161096484213e-07,5.24159941104601e-08,3.47029679583954e-09,2.54825123708842e-08,2.16128639963809e-07,7.33851187061864e-11,2.97292507231767e-08,8.09052390330406e-10,4.22810955958241e-08
"17992",1.62329445388885e-05,5.88049133472008e-05,2.31414530371642e-05,0.000216338552053995,0.000307212961258425,3.98899075286809e-05,0.000184805602398429,0.000138316481048195,6.59433649595126e-05
"17992",1.62329445388885e-05,5.88049133472008e-05,2.31414530371642e-05,0.000216338552053995,0.000307212961258425,3.98899075286808e-05,0.000184805602398429,0.000138316481048195,6.59433649595126e-05
"17994",6.06067201450723e-08,1.6633718286738e-13,7.19249729015132e-09,6.46055550190779e-09,5.82770053154464e-08,4.64787187190334e-09,5.81133340628388e-09,2.33986476920249e-08,1.9216831003879e-08
"17994",6.06067201450736e-08,1.66337182867339e-13,7.19249729015145e-09,6.46055550190793e-09,5.82770053154476e-08,4.64787187190344e-09,5.81133340628401e-09,2.33986476920254e-08,1.92168310038793e-08
"17996",5.91718967519598e-07,2.771649226227e-07,8.80425646292801e-08,3.06770178632991e-07,1.58732306657558e-06,1.01393357608959e-06,5.52236826976534e-08,2.96147864907825e-07,3.50020185972138e-07
"17996",5.91718967519595e-07,2.77164922622699e-07,8.804256462928e-08,3.0677017863299e-07,1.58732306657557e-06,1.01393357608959e-06,5.52236826976533e-08,2.96147864907824e-07,3.50020185972137e-07
"18003",1.86705460576825e-07,6.73069341410083e-08,6.40921615621776e-08,1.64892595215289e-07,6.51021402057922e-08,1.62131847004507e-08,7.01589599689574e-08,3.23901472090557e-08,6.56160976703106e-08
"18003",1.86705460576826e-07,6.73069341410087e-08,6.40921615621782e-08,1.6489259521529e-07,6.51021402057927e-08,1.62131847004508e-08,7.01589599689582e-08,3.2390147209056e-08,6.56160976703111e-08
"18016",0.000121695436900327,0.000205745255967704,7.30426931544241e-05,5.76445499070877e-05,0.000156170911141889,7.00202294027825e-07,0.000219215948463538,1.80629965994506e-06,5.01309183327277e-06
"18016",0.000121695436900327,0.000205745255967704,7.30426931544242e-05,5.76445499070878e-05,0.000156170911141889,7.00202294027835e-07,0.000219215948463539,1.80629965994505e-06,5.01309183327277e-06
"18018",2.39450949573487e-05,5.40213103341005e-06,7.1265256372989e-07,4.04329595879149e-07,2.58061644657522e-07,2.34900458218776e-06,6.12598595906369e-08,1.21600256187897e-06,1.48761949376877e-06
"18018",2.39450949573486e-05,5.40213103341004e-06,7.12652563729887e-07,4.0432959587915e-07,2.58061644657522e-07,2.34900458218776e-06,6.12598595906364e-08,1.21600256187897e-06,1.48761949376876e-06
"18021",3.82405052841245e-09,4.32837120922591e-08,2.44062769126449e-08,1.54874222503823e-07,1.5777005049753e-07,1.36528606068189e-08,6.11961835078563e-08,4.69726549861007e-11,1.97306065523619e-08
"18021",3.82405052841243e-09,4.32837120922589e-08,2.44062769126448e-08,1.54874222503822e-07,1.57770050497529e-07,1.36528606068188e-08,6.1196183507856e-08,4.69726549861015e-11,1.97306065523618e-08
"18023",4.75887154879486e-07,2.72822279754911e-08,9.61540584882043e-09,1.33207270891438e-07,8.98258439020301e-08,5.65151916623191e-07,1.04962783984815e-07,2.25679128247855e-07,5.12321659473551e-08
"18023",4.75887154879483e-07,2.72822279754909e-08,9.61540584882035e-09,1.33207270891437e-07,8.98258439020298e-08,5.65151916623187e-07,1.04962783984814e-07,2.25679128247853e-07,5.12321659473547e-08
"18024",2.19742560488875e-06,1.19079268529841e-05,4.13210720596997e-06,5.03984471732024e-05,0.000263099011684345,5.87705646033899e-05,3.30103470598208e-05,4.51384351339928e-05,4.50098961801825e-06
"18024",1.98610630394683e-07,1.71790097239547e-07,2.60691033544571e-08,3.38068135483396e-08,1.84135838877945e-07,2.52346903290287e-07,1.68577332546791e-08,5.17611129923584e-09,6.4426824121878e-07
"18024",3.55755367924286e-07,6.65283056029909e-06,1.54575154800101e-05,7.32012605287719e-06,0.000142838602725826,1.63343454097562e-05,1.08105268465086e-05,1.86293568334843e-05,4.19230787272636e-09
"18024",1.93830426864044e-07,3.15351753672012e-05,3.36736939444426e-05,1.77219692534619e-05,2.20705195604612e-05,0.000125561704091339,8.39649135896012e-05,6.12208965648113e-06,8.1765616466653e-06
"18029",1.00528569914585e-06,5.3448347824163e-05,8.53854763672561e-05,6.47096392062807e-05,1.21662478964339e-05,2.39339516925306e-05,3.74068070944722e-05,0.000122526322841489,0.000436713988544783
"18029",1.00528569914585e-06,5.3448347824163e-05,8.53854763672562e-05,6.47096392062808e-05,1.2166247896434e-05,2.39339516925307e-05,3.74068070944722e-05,0.000122526322841488,0.000436713988544783
"18042",5.86497715638625e-08,1.89026391648328e-05,8.45247987277807e-06,5.45425162789593e-05,6.53096168955941e-05,8.96801446724307e-06,4.61740276367828e-05,3.56658035661804e-05,1.54084428749399e-05
"18042",5.86497715638654e-08,1.89026391648328e-05,8.45247987277806e-06,5.45425162789593e-05,6.53096168955942e-05,8.96801446724307e-06,4.61740276367828e-05,3.56658035661804e-05,1.54084428749399e-05
"18055",2.70507660102802e-07,3.08912930752299e-08,3.09405369755601e-09,1.26458989657761e-07,1.63486747337641e-08,1.0505275787304e-07,6.36185140237886e-08,6.20591393827998e-08,1.91210755045575e-07
"18055",2.70507660102803e-07,3.089129307523e-08,3.09405369755604e-09,1.26458989657761e-07,1.63486747337641e-08,1.0505275787304e-07,6.36185140237888e-08,6.20591393828e-08,1.91210755045576e-07
"18075",5.15703256905073e-07,1.67429721841099e-05,1.34985128234222e-08,4.54737101100608e-07,3.47510096917524e-07,2.5309577410616e-05,7.98719000794524e-06,1.97234960426107e-08,8.59963654052927e-08
"18075",5.15703256905069e-07,1.674297218411e-05,1.34985128234225e-08,4.54737101100603e-07,3.47510096917521e-07,2.53095774106161e-05,7.98719000794524e-06,1.97234960426104e-08,8.59963654052934e-08
"18080",1.84547949047217e-06,9.09456551664842e-05,0.000500918816381371,0.000255756977968686,4.73485724871004e-06,9.06491148580341e-05,0.000343004386580872,0.000241757771560153,6.44498712396191e-05
"18080",1.84547949047216e-06,9.09456551664841e-05,0.000500918816381371,0.000255756977968686,4.73485724871005e-06,9.06491148580341e-05,0.000343004386580872,0.000241757771560153,6.44498712396192e-05
"18086",2.70622248763902e-06,0.000459439162877995,6.20227888960261e-05,4.525654725275e-06,2.14963902363309e-05,0.000122350558001308,4.81091675502635e-05,4.68599890434392e-05,0.000698562870554008
"18086",2.70622248763903e-06,0.000459439162877995,6.20227888960261e-05,4.52565472527498e-06,2.1496390236331e-05,0.000122350558001308,4.81091675502636e-05,4.68599890434391e-05,0.000698562870554008
"1809",9.1636733156847e-08,6.33966048259736e-12,1.03239872226526e-10,5.92753489069091e-09,3.62986786756333e-09,8.0803708545001e-10,2.86692940546089e-10,3.11806195551505e-09,4.82267193944168e-11
