"","LD1","LD2","LD3","LD4","LD5","LD6"
"13412",2.34518162394187e-08,4.10312303517694e-07,1.42878993726536e-06,1.62570737091106e-07,2.17749291299786e-10,7.09399851288687e-08
"13412",2.34518162394189e-08,4.10312303517696e-07,1.42878993726537e-06,1.62570737091106e-07,2.17749291299793e-10,7.0939985128869e-08
"13419",4.72735990504846e-07,6.87896069547174e-07,1.56051019677146e-08,2.37761288184572e-06,1.35701385233819e-08,2.67008998030416e-07
"13419",4.72735990504848e-07,6.87896069547177e-07,1.56051019677147e-08,2.37761288184573e-06,1.35701385233817e-08,2.67008998030417e-07
"13423",3.12366169047689e-08,2.44652618239635e-08,9.49483357822834e-09,1.41512143261201e-09,2.74018634651464e-09,2.14710397024614e-08
"13423",3.12366169047677e-08,2.44652618239626e-08,9.49483357822799e-09,1.41512143261196e-09,2.74018634651453e-09,2.14710397024606e-08
"13425",1.74415993557132e-08,1.32256330303184e-06,1.66619013763781e-07,8.0377118141948e-07,1.86248073883314e-08,9.65702079082174e-07
"13425",1.74415993557133e-08,1.32256330303184e-06,1.66619013763782e-07,8.0377118141948e-07,1.86248073883315e-08,9.65702079082173e-07
"13430",3.53732699429389e-07,1.52586593729515e-06,8.06656658819438e-05,1.17550297506555e-05,8.59066214142932e-05,4.45455213553814e-06
"13430",3.53732699429392e-07,1.52586593729516e-06,8.06656658819438e-05,1.17550297506555e-05,8.59066214142931e-05,4.45455213553814e-06
"13432",1.24055602840051e-07,3.08994890769385e-07,2.53727697300707e-05,6.15103378992896e-06,2.61332619938343e-06,2.79216549911329e-06
"13432",0,0,0,0,0,0
"13432",1.2405560284005e-07,3.08994890769385e-07,2.53727697300706e-05,6.15103378992898e-06,2.61332619938343e-06,2.79216549911329e-06
"13441",0.000106680818388687,1.34183615958189e-05,3.69180932160834e-06,1.29432765109431e-05,7.70336086036903e-08,6.63643271653405e-06
"13441",0.000106680818388687,1.34183615958189e-05,3.69180932160834e-06,1.29432765109431e-05,7.703360860369e-08,6.63643271653404e-06
"13454",0,0,0,0,0,0
"13458",1.79332906801905e-09,4.91448130104272e-08,7.07778357118309e-10,3.31688681085068e-10,1.89375309086985e-08,4.69204128846915e-10
"13458",1.79332906801907e-09,4.91448130104282e-08,7.07778357118321e-10,3.31688681085077e-10,1.89375309086989e-08,4.69204128846923e-10
"13466",4.29552018497656e-07,1.39518501220199e-07,7.65512173482284e-07,4.50395238445225e-05,3.54603521105706e-07,5.06222062068309e-06
"13466",4.29552018497654e-07,1.39518501220199e-07,7.65512173482282e-07,4.50395238445225e-05,3.54603521105707e-07,5.06222062068309e-06
"13468",1.03088463349944e-07,2.84196125429719e-07,1.12182489835905e-09,3.37076829364849e-07,9.32958852720739e-09,1.26988078884575e-07
"13468",1.03088463349942e-07,2.84196125429716e-07,1.12182489835903e-09,3.37076829364845e-07,9.32958852720726e-09,1.26988078884574e-07
"13477",3.24325056732496e-06,9.64114384252679e-08,9.91786364197518e-06,3.27258416997611e-10,9.85963893753709e-06,2.14402115759697e-05
"13477",3.24325056732495e-06,9.64114384252709e-08,9.91786364197518e-06,3.2725841699773e-10,9.8596389375371e-06,2.14402115759697e-05
"13487",2.0166578598287e-06,1.26962914529269e-05,8.56450870603003e-05,2.59373656452509e-05,2.25677167489154e-05,1.07488293572653e-06
"13487",2.01665785982869e-06,1.26962914529269e-05,8.56450870603003e-05,2.59373656452509e-05,2.25677167489154e-05,1.07488293572653e-06
"13488",1.48495138617055e-06,4.24401202534541e-07,7.19083762852046e-06,6.30417074301826e-08,9.84273271648228e-08,5.12029817735526e-06
"13488",1.48495138617054e-06,4.24401202534541e-07,7.19083762852044e-06,6.30417074301824e-08,9.84273271648226e-08,5.12029817735525e-06
"13489",3.0451962706215e-05,1.85835684519542e-05,1.24841407599343e-05,9.55594630202632e-06,9.5305980092664e-06,8.17556777557806e-07
"13489",6.22312909749239e-06,6.34264407478966e-05,2.20903311995232e-06,2.17655823387308e-06,3.49292517692415e-07,7.69747802876497e-08
"13489",6.42073634275889e-05,1.33459107698166e-05,2.51961030737528e-05,2.61130426266247e-06,1.35289816871087e-05,1.39625360569741e-06
"13491",0,0,0,0,0,0
"13491",0,0,0,0,0,0
"13493",9.6745685175813e-07,6.93611700933812e-07,7.37785649152592e-07,5.78799932613278e-09,2.36022756922185e-06,1.06675763531668e-06
"13493",9.67456851758131e-07,6.9361170093381e-07,7.37785649152592e-07,5.78799932613258e-09,2.36022756922185e-06,1.06675763531669e-06
"13500",6.24495978947089e-07,1.54698367441345e-06,4.46611766195918e-05,9.56221848361226e-06,3.0670575761687e-05,8.50454003433931e-05
"13500",6.24495978947085e-07,1.54698367441346e-06,4.46611766195919e-05,9.56221848361225e-06,3.0670575761687e-05,8.50454003433932e-05
"13502",1.88446321259563e-07,3.0122896023995e-08,2.01086145350322e-05,3.56905988665072e-08,5.23694930442103e-05,5.27295980874951e-05
"13502",1.88446321259564e-07,3.01228960239958e-08,2.01086145350321e-05,3.56905988665063e-08,5.23694930442103e-05,5.27295980874951e-05
"13520",3.17459318302005e-07,4.80628029608406e-07,3.51594728346692e-08,1.60362276981287e-07,2.00390838901944e-09,1.4413966231741e-07
"13520",3.17459318302007e-07,4.80628029608409e-07,3.51594728346694e-08,1.60362276981288e-07,2.00390838901946e-09,1.44139662317411e-07
"13522",3.40916852698001e-08,1.29943211687817e-08,7.37971546451095e-08,2.45252680639922e-07,1.38288456919571e-07,1.98650115888455e-07
"13522",3.40916852698003e-08,1.29943211687818e-08,7.37971546451102e-08,2.45252680639924e-07,1.38288456919572e-07,1.98650115888456e-07
"13524",5.55689005902929e-07,2.39099495323538e-09,2.55969530370889e-07,7.23692544772434e-07,4.49190766855488e-07,7.6353968771974e-07
"13524",5.55689005902928e-07,2.39099495323535e-09,2.55969530370888e-07,7.23692544772435e-07,4.49190766855486e-07,7.6353968771974e-07
"13531",9.25690465137937e-06,3.40955622347653e-07,2.50452239388657e-05,0.000146893666729374,2.10848104042313e-05,1.99921786475839e-05
"13531",9.25690465137938e-06,3.40955622347655e-07,2.50452239388657e-05,0.000146893666729374,2.10848104042313e-05,1.99921786475838e-05
"13536",1.52707055462198e-06,3.52556504401945e-06,1.0317791805938e-05,3.32618312521976e-06,2.43379186191267e-07,1.37483924330952e-06
"13536",1.52707055462199e-06,3.52556504401946e-06,1.0317791805938e-05,3.32618312521978e-06,2.43379186191267e-07,1.37483924330952e-06
"13538",0.000204853520868116,0.000173901730038632,3.99567374733745e-05,0.00110280536141421,0.00335471444889767,0.00203472306481737
"13538",0.000204853520868116,0.000173901730038632,3.99567374733745e-05,0.00110280536141421,0.00335471444889767,0.00203472306481737
"13541",4.25515519512611e-07,4.08679104015757e-06,2.62662956279383e-05,3.20064178469628e-06,1.85742446441401e-07,4.65207629660086e-06
"13541",4.25515519512607e-07,4.08679104015758e-06,2.62662956279383e-05,3.20064178469628e-06,1.857424464414e-07,4.65207629660086e-06
"13542",1.29207508362417e-06,1.22691706543064e-05,8.33992985581438e-05,2.99844789576479e-05,2.44330685871999e-05,7.89499037169762e-07
"13542",1.29207508362417e-06,1.22691706543064e-05,8.33992985581438e-05,2.99844789576479e-05,2.44330685871998e-05,7.89499037169759e-07
"13545",0,0,0,0,0,0
"13545",0,0,0,0,0,0
"13546",8.12735018688871e-07,8.60421942239304e-07,7.52137946466057e-06,1.65233312921889e-06,1.08057958929788e-07,1.49999019041418e-07
"13546",8.12735018688872e-07,8.60421942239303e-07,7.52137946466056e-06,1.65233312921888e-06,1.08057958929788e-07,1.49999019041418e-07
"13547",0,0,0,0,0,0
"13547",0,0,0,0,0,0
"13548",2.23172871117424e-08,9.41874545490643e-08,4.00159952841324e-08,5.13952830445491e-10,5.71964895800609e-09,1.47225867141975e-08
"13548",2.23172871117428e-08,9.41874545490663e-08,4.00159952841333e-08,5.13952830445501e-10,5.71964895800621e-09,1.47225867141978e-08
"13553",1.10710434352304e-06,1.49191339834813e-06,9.76325636001486e-05,2.41382617883984e-08,0.000210786267606161,0.000138798955951498
"13553",1.10710434352304e-06,1.49191339834813e-06,9.76325636001486e-05,2.41382617883983e-08,0.000210786267606161,0.000138798955951498
"13555",1.18363676564843e-06,1.59049787360718e-05,7.76517171862393e-06,0.000160909232561414,1.70500684045789e-06,1.75778118177396e-06
"13555",1.18363676564843e-06,1.59049787360718e-05,7.76517171862391e-06,0.000160909232561414,1.70500684045785e-06,1.75778118177395e-06
"13557",6.49216659888169e-07,2.86371852655231e-07,2.98767972253842e-05,7.76283605372695e-06,8.0149772298863e-05,3.00206771591609e-06
"13557",6.4921665988817e-07,2.86371852655227e-07,2.98767972253843e-05,7.76283605372696e-06,8.01497722988629e-05,3.00206771591609e-06
"13559",2.42291828459503e-05,4.39232853791087e-07,2.01254280532587e-08,3.8043413905277e-05,9.31996880554728e-05,3.58027313319488e-06
"13559",2.42291828459503e-05,4.39232853791084e-07,2.01254280532585e-08,3.8043413905277e-05,9.31996880554728e-05,3.5802731331949e-06
"13561",2.98098629694419e-05,1.31424635344115e-07,1.36384810908969e-05,4.44786039632464e-07,5.37389252886349e-06,1.64675107361278e-08
"13561",2.98098629694419e-05,1.3142463534411e-07,1.36384810908969e-05,4.44786039632467e-07,5.3738925288635e-06,1.6467510736128e-08
"13564",1.25996739527531e-06,1.82362683529513e-05,0.000220635102642849,4.53279600790601e-06,0.000250550173449685,0.000453588972885064
"13564",1.25996739527532e-06,1.82362683529514e-05,0.000220635102642849,4.53279600790602e-06,0.000250550173449685,0.000453588972885064
"13574",4.6615830221192e-09,1.18615427249266e-07,3.54364912885812e-08,4.04451145970655e-09,3.66545571033873e-08,1.21773601953728e-07
"13574",4.66158302211917e-09,1.18615427249265e-07,3.54364912885808e-08,4.04451145970654e-09,3.6654557103387e-08,1.21773601953727e-07
"13579",0,0,0,0,0,0
"13579",0,0,0,0,0,0
"13592",0.000119901392840748,1.69987493379606e-05,1.36810450885078e-06,6.59147889630374e-06,8.59824636858742e-07,8.59929114049415e-10
"13592",0.000119901392840748,1.69987493379606e-05,1.36810450885078e-06,6.59147889630374e-06,8.59824636858727e-07,8.59929114049251e-10
"13593",3.47837131239186e-08,2.4279746126571e-05,8.44050794909226e-08,2.17055047486715e-07,8.98697369645347e-06,1.04830076782687e-07
"13593",3.47837131239165e-08,2.42797461265711e-05,8.44050794909227e-08,2.1705504748671e-07,8.98697369645349e-06,1.04830076782684e-07
"13596",2.88248649663696e-05,1.9433811959511e-06,0.000477457335926808,1.35527900716325e-05,0.000289667031183482,0.000421942083215107
"13596",2.88248649663696e-05,1.9433811959511e-06,0.000477457335926808,1.35527900716325e-05,0.000289667031183482,0.000421942083215107
"13598",5.13716596172943e-09,3.15145586180911e-05,3.63386969475549e-06,8.578231216258e-07,2.63064667982069e-06,1.30789802987144e-06
"13598",5.13716596172928e-09,3.15145586180912e-05,3.63386969475549e-06,8.57823121625798e-07,2.63064667982069e-06,1.30789802987144e-06
"13605",4.03993895768933e-06,0.000167672479291394,9.34100399597686e-07,2.34489147802353e-05,4.10719662205841e-05,7.16635963161027e-06
"13605",4.03993895768934e-06,0.000167672479291394,9.3410039959768e-07,2.34489147802353e-05,4.10719662205841e-05,7.16635963161027e-06
"13606",1.81417516496279e-06,6.96383531380697e-07,9.58823875112539e-07,1.11144481483588e-06,8.08433986174247e-08,7.66917141940995e-08
"13606",1.8141751649628e-06,6.96383531380701e-07,9.58823875112545e-07,1.11144481483589e-06,8.08433986174252e-08,7.66917141941e-08
"13612",2.71578224285177e-07,3.18720657371827e-06,1.30625399103829e-07,9.17347506301727e-07,1.13904242152748e-05,2.65843360805499e-07
"13612",2.71578224285172e-07,3.1872065737183e-06,1.30625399103836e-07,9.1734750630172e-07,1.13904242152748e-05,2.65843360805495e-07
"13616",0,0,0,0,0,0
"13616",0,0,0,0,0,0
"13617",6.20490594832418e-09,7.85749214010598e-08,1.19508841615498e-08,1.76835351060972e-09,1.20340350921622e-09,2.01209353743882e-08
"13617",6.20490594832438e-09,7.85749214010624e-08,1.19508841615502e-08,1.76835351060978e-09,1.20340350921626e-09,2.01209353743889e-08
"13627",9.4650164877486e-09,4.84730780490105e-07,9.78138877646775e-08,6.86381718140334e-08,2.88296088711668e-07,9.76135886090757e-09
"13627",9.46501648774875e-09,4.84730780490112e-07,9.78138877646785e-08,6.86381718140344e-08,2.88296088711672e-07,9.76135886090771e-09
"13630",0,0,0,0,0,0
"13632",6.49653215472941e-07,4.11278870275745e-07,6.64169750868627e-07,9.31826587948782e-10,2.82909274635042e-06,1.36404396452138e-06
"13632",6.49653215472941e-07,4.11278870275746e-07,6.64169750868627e-07,9.31826587948784e-10,2.82909274635042e-06,1.36404396452138e-06
"13633",3.45039457340285e-05,4.30472890216886e-05,0.00033838764992247,0.00030938443486137,0.000424501877535913,0.000288522154321889
"13633",3.45039457340286e-05,4.30472890216886e-05,0.00033838764992247,0.00030938443486137,0.000424501877535913,0.000288522154321889
"13641",3.475210656785e-05,1.74560781976627e-06,1.07520657771183e-06,7.14746843559571e-05,5.04834915449622e-05,4.77386330414864e-05
"13641",3.475210656785e-05,1.74560781976627e-06,1.07520657771183e-06,7.14746843559571e-05,5.04834915449622e-05,4.77386330414864e-05
"13648",3.35826243589738e-07,1.70303836490285e-07,1.91806166385322e-06,1.17588587156501e-06,2.80050429129311e-06,8.32040672592086e-06
"13648",3.35826243589735e-07,1.70303836490285e-07,1.91806166385323e-06,1.17588587156502e-06,2.80050429129311e-06,8.32040672592087e-06
"13649",1.1503654296029e-06,9.04413358726811e-07,5.98156172774704e-06,7.57442699744215e-08,6.65093560205363e-07,1.57785107369883e-05
"13649",1.1503654296029e-06,9.04413358726803e-07,5.98156172774704e-06,7.57442699744246e-08,6.6509356020536e-07,1.57785107369883e-05
"13658",1.03025023399007e-05,1.28662446200235e-07,1.07082185321921e-05,4.8452676733884e-05,8.18766636151913e-05,6.69270694959189e-06
"13658",1.03025023399007e-05,1.28662446200237e-07,1.07082185321922e-05,4.8452676733884e-05,8.18766636151913e-05,6.69270694959193e-06
"13659",3.36500251468092e-08,1.3820178071752e-07,2.29077985480723e-07,4.35658156506058e-10,1.1254095468754e-07,1.30795302310407e-07
"13659",3.36500251468094e-08,1.38201780717521e-07,2.29077985480725e-07,4.35658156506067e-10,1.1254095468754e-07,1.30795302310407e-07
"13665",8.95386926922569e-09,4.29396077514109e-08,0.000125526337110989,2.24319066081948e-05,1.32285229920391e-05,0.000127019069499575
"13665",8.95386926922661e-09,4.29396077514107e-08,0.000125526337110989,2.24319066081947e-05,1.32285229920391e-05,0.000127019069499574
"13669",9.33452254608682e-06,8.25071998591994e-07,1.38604421098174e-06,3.42267568599989e-06,1.41421022041529e-06,1.6728892319037e-06
"13669",9.33452254608681e-06,8.25071998591993e-07,1.38604421098174e-06,3.42267568599988e-06,1.4142102204153e-06,1.6728892319037e-06
"13671",3.72766892471469e-06,4.32207601216607e-05,4.96869245606598e-10,2.57910881274717e-07,1.50370828511956e-06,5.95009293829131e-07
"13671",3.72766892471468e-06,4.32207601216606e-05,4.96869245606576e-10,2.57910881274719e-07,1.50370828511955e-06,5.9500929382913e-07
"13672",1.62564564114798e-06,1.03982555978867e-09,8.14304240358215e-09,2.39240662559762e-07,5.00478609203285e-05,6.31008016903699e-05
"13672",1.62564564114797e-06,1.0398255597888e-09,8.14304240358212e-09,2.39240662559762e-07,5.00478609203285e-05,6.31008016903699e-05
"13681",0,0,0,0,0,0
"13681",0,0,0,0,0,0
"13684",1.11407936830435e-08,1.26002621204151e-07,9.66475423013937e-07,2.17114262667942e-07,1.65831324884256e-08,1.17342362276514e-07
"13684",1.11407936830437e-08,1.26002621204152e-07,9.66475423013945e-07,2.17114262667944e-07,1.65831324884257e-08,1.17342362276515e-07
"13689",1.9238666714755e-06,3.10566624115544e-06,7.2117622555642e-05,4.56810061755162e-08,1.06898085735587e-05,5.83322934923298e-06
"13689",1.92386667147549e-06,3.10566624115544e-06,7.2117622555642e-05,4.56810061755161e-08,1.06898085735587e-05,5.83322934923296e-06
"13690",1.32450164796947e-07,1.2323537063744e-07,7.656773156872e-07,9.98086317978614e-08,4.46587755805509e-07,1.26009206432965e-07
"13690",1.32450164796948e-07,1.23235370637441e-07,7.65677315687206e-07,9.9808631797862e-08,4.46587755805512e-07,1.26009206432966e-07
"13692",0.000725031981404718,0.0001451884714383,3.44781545067261e-06,2.91785371606797e-07,5.1906083857893e-05,3.5735580340424e-06
"13692",0.000725031981404717,0.0001451884714383,3.4478154506726e-06,2.91785371606796e-07,5.1906083857893e-05,3.5735580340424e-06
"13693",0.000125593335304897,9.50673740884911e-06,0.000593417628322375,7.81262743663785e-05,3.17934249409275e-06,0.000677865710185206
"13693",0.000125593335304897,9.50673740884911e-06,0.000593417628322376,7.81262743663784e-05,3.17934249409276e-06,0.000677865710185206
"13704",5.06227542017039e-07,6.64455082616522e-07,7.43451865795988e-06,7.79467612063052e-09,1.86991765836656e-06,1.07972356999981e-06
"13704",5.06227542017042e-07,6.64455082616527e-07,7.43451865795994e-06,7.79467612063058e-09,1.86991765836658e-06,1.07972356999982e-06
"13706",2.1879775729203e-08,3.39889475954343e-07,2.54639001355734e-06,1.82574708947351e-07,1.42637501651779e-05,5.09083552253023e-06
"13706",2.18797757292029e-08,3.39889475954343e-07,2.54639001355733e-06,1.8257470894735e-07,1.42637501651779e-05,5.09083552253023e-06
"13713",8.45892326701101e-10,4.91512316491263e-07,4.99365673834623e-07,2.46770887661682e-07,3.62491473625856e-07,4.36705674895438e-07
"13713",8.45892326701113e-10,4.91512316491271e-07,4.99365673834631e-07,2.46770887661686e-07,3.62491473625862e-07,4.36705674895445e-07
"13716",3.32740161753078e-08,1.2276780230765e-07,1.71436688461218e-07,6.39920316194263e-08,2.84576060642338e-08,7.9638094314922e-08
"13716",3.32740161753079e-08,1.2276780230765e-07,1.7143668846122e-07,6.39920316194268e-08,2.84576060642339e-08,7.96380943149225e-08
"13717",6.89172268427726e-06,3.40619194505723e-08,3.42204146605559e-07,1.425817925027e-05,5.7065205512974e-07,2.2246170366576e-06
"13717",6.89172268427726e-06,3.40619194505725e-08,3.42204146605559e-07,1.425817925027e-05,5.70652055129743e-07,2.2246170366576e-06
"13718",0,0,0,0,0,0
"13718",0,0,0,0,0,0
"13726",8.16387115995637e-08,3.66815092114869e-08,1.56100795206514e-06,6.22523301679086e-07,1.34360604913395e-09,5.77076830319386e-07
"13726",8.16387115995632e-08,3.66815092114867e-08,1.56100795206513e-06,6.22523301679081e-07,1.34360604913393e-09,5.77076830319382e-07
"13728",0,0,0,0,0,0
"13728",0,0,0,0,0,0
"13732",7.08938671851385e-08,7.33072365394325e-08,5.56743454005039e-09,3.27712272909165e-08,2.76709931007577e-09,7.69557776389006e-10
"13732",7.08938671851389e-08,7.3307236539433e-08,5.56743454005043e-09,3.27712272909167e-08,2.76709931007578e-09,7.69557776389009e-10
"13734",1.52723284637001e-07,1.58060094085434e-08,7.92697332722913e-08,2.95771616922572e-09,6.31657649470387e-09,9.9138620756197e-08
